@relation deritative-aggregation-30k-unit-0.01

@attribute x-value numeric
@attribute y-value numeric
@attribute label {C2,C4,C3,C1,C5}

@data
229962,693292,C2
229752,693258,C2
229683,693361,C2
208672,676749,C2
208921,676645,C2
208790,676666,C2
208929,676817,C2
208720,676783,C2
208764,676805,C2
208980,676675,C2
208770,676641,C2
208981,676661,C2
208832,676730,C2
209000,676707,C2
208956,676948,C2
208566,676969,C2
208912,676839,C2
208877,676806,C2
208746,676827,C2
208701,676758,C2
208600,676861,C2
209070,676881,C2
208775,677031,C2
208565,676997,C2
208932,676533,C2
208966,676519,C2
209098,677085,C2
208548,676991,C2
208887,676978,C2
209044,677081,C2
208576,677047,C2
209046,677067,C2
208714,676618,C2
209013,676581,C2
208881,676602,C2
209014,676567,C2
208804,676533,C2
208538,676671,C2
208571,676657,C2
208798,676563,C2
208915,677095,C2
208525,676515,C2
208682,676618,C2
183514,678047,C2
183547,678033,C2
183079,678600,C2
183424,678470,C2
183201,678489,C2
183592,678454,C2
183260,678005,C2
183471,678025,C2
183164,678592,C2
183555,678557,C2
183087,678523,C2
183237,678076,C2
183192,678007,C2
183491,678571,C2
183367,678177,C2
183499,678142,C2
183289,678108,C2
183299,678266,C2
183089,678232,C2
183062,678385,C2
183532,678405,C2
183063,678371,C2
183454,678336,C2
183587,678301,C2
183169,678179,C2
183468,678142,C2
183503,678431,C2
183372,678452,C2
183504,678417,C2
183294,678383,C2
183260,678350,C2
183136,678557,C2
183301,678522,C2
183091,678488,C2
183302,678508,C2
183470,678223,C2
183397,678152,C2
183501,678338,C2
183406,678324,C2
183563,678427,C2
165280,678199,C2
165480,678183,C2
165011,678149,C2
165410,678300,C2
165443,678286,C2
165576,678251,C2
165221,678022,C2
165219,678590,C2
165009,678556,C2
165514,678541,C2
165018,678127,C2
165443,678179,C2
165233,678145,C2
165568,678282,C2
165099,678248,C2
165394,678173,C2
165184,678139,C2
165352,678278,C2
165289,678264,C2
165079,678230,C2
165212,678195,C2
165559,678401,C2
165349,678367,C2
165518,678344,C2
165308,678310,C2
165526,678516,C2
165194,678304,C2
165357,678290,C2
165323,678257,C2
165592,678408,C2
165461,678429,C2
165593,678394,C2
165391,678546,C2
165000,678567,C2
165424,678532,C2
165122,678496,C2
165285,678482,C2
165130,678067,C2
165522,678032,C2
165561,678408,C2
141000,663331,C2
141121,663260,C2
141545,663185,C2
141444,663288,C2
141234,663254,C2
141268,663240,C2
141233,663207,C2
141337,663393,C2
141470,663358,C2
141197,663310,C2
141301,663496,C2
141103,663282,C2
141236,663247,C2
141105,663268,C2
141551,663453,C2
141034,663385,C2
141073,663524,C2
141309,663081,C2
141442,663046,C2
141526,663578,C2
141136,663599,C2
141187,663504,C2
141486,663467,C2
141309,663433,C2
141520,663453,C2
141317,663004,C2
141209,663522,C2
141084,663128,C2
141167,663026,C2
141515,663232,C2
141340,663163,C2
141209,663184,C2
141341,663149,C2
141393,663054,C2
141091,663018,C2
141560,663038,C2
141516,663570,C2
141361,663155,C2
141229,663176,C2
141290,663279,C2
114175,655974,C2
114069,655917,C2
114102,655903,C2
114206,656089,C2
114339,656054,C2
114496,655556,C2
114234,655544,C2
114450,656015,C2
114319,656036,C2
114451,656001,C2
114536,655932,C2
114073,655605,C2
114542,655625,C2
114236,655591,C2
114505,655742,C2
114409,655728,C2
114199,655694,C2
114185,655552,C2
114342,655655,C2
114553,655675,C2
114037,655607,C2
114049,655791,C2
114518,655811,C2
114474,655742,C2
114005,655708,C2
114482,655914,C2
114193,655738,C2
114585,655703,C2
114194,655724,C2
114279,655655,C2
114320,655827,C2
114275,655758,C2
114058,655963,C2
114449,655928,C2
114582,655893,C2
114014,655880,C2
114119,656066,C2
114251,656031,C2
114414,656017,C2
114222,655720,C2
139950,636171,C2
139644,636097,C2
140035,636062,C2
139893,636594,C2
139762,636014,C2
140041,636201,C2
139832,636167,C2
139730,636270,C2
139893,636256,C2
139561,636408,C2
139939,636426,C2
139605,636065,C2
139996,636030,C2
139664,636182,C2
139709,636204,C2
139825,636135,C2
139671,636321,C2
139593,636259,C2
139732,636410,C2
139523,636376,C2
139842,636230,C2
140005,636216,C2
139536,636182,C2
139640,636368,C2
139851,636388,C2
139640,636321,C2
139797,636424,C2
139569,636445,C2
139838,636596,C2
139970,636561,C2
139839,636582,C2
139700,636525,C2
139752,636430,C2
139643,636347,C2
139519,636554,C2
139651,636519,C2
140043,636484,C2
139910,636472,C2
139755,636057,C2
139912,636160,C2
124518,610818,C2
125081,610934,C2
124525,610957,C2
125081,610887,C2
124774,610853,C2
124643,610874,C2
124859,610744,C2
124991,610709,C2
124860,610730,C2
124565,610880,C2
124722,610983,C2
124815,611039,C2
124683,611060,C2
124770,610930,C2
124560,610896,C2
124771,610916,C2
124888,610847,C2
124528,610997,C2
124920,610962,C2
124536,610568,C2
124928,610533,C2
124883,611065,C2
124923,610636,C2
124661,610624,C2
125052,610589,C2
124667,611061,C2
124644,610618,C2
125036,610583,C2
124734,610547,C2
124929,610533,C2
125068,610684,C2
124859,610650,C2
125070,610670,C2
124860,610636,C2
124528,610788,C2
124643,610646,C2
124854,610666,C2
124809,610597,C2
124600,610563,C2
124743,610719,C2
159051,612434,C2
159091,612005,C2
159482,612571,C2
159328,612393,C2
159523,612379,C2
159405,612577,C2
159195,612543,C2
159327,612508,C2
159118,612474,C2
159329,612494,C2
159433,612079,C2
159459,612149,C2
159328,612170,C2
159460,612135,C2
159250,612101,C2
159089,612101,C2
159371,612558,C2
159578,612127,C2
159368,612093,C2
159500,612058,C2
159369,612079,C2
159502,612044,C2
159037,612231,C2
159170,612196,C2
159038,612217,C2
159004,612184,C2
159402,612335,C2
159012,612356,C2
159262,612252,C2
159130,612273,C2
159524,612177,C2
159314,612143,C2
159012,612107,C2
159482,612127,C2
159013,612093,C2
159117,612279,C2
159250,612244,C2
159119,612265,C2
159251,612230,C2
159353,612383,C2
168121,623038,C2
168512,623003,C2
168206,622929,C2
168338,622894,C2
168128,622860,C2
168169,623032,C2
168468,622995,C2
168030,622982,C2
168162,622947,C2
168266,622532,C2
168399,623098,C2
168126,623050,C2
168262,622635,C2
168306,622657,C2
168097,622623,C2
168229,622588,C2
168020,622554,C2
168184,623080,C2
168512,623031,C2
168347,622580,C2
168137,622546,C2
168348,622566,C2
168138,622532,C2
168106,622532,C2
168238,623098,C2
168342,622683,C2
168069,622635,C2
168035,622602,C2
168505,622622,C2
168350,622808,C2
168077,622760,C2
168468,622725,C2
168115,623076,C2
168507,623041,C2
168283,623060,C2
168073,623026,C2
168206,622991,C2
168310,622576,C2
168521,622596,C2
168004,622528,C2
174267,658785,C2
174058,658751,C2
174190,658716,C2
174294,658902,C2
174338,658924,C2
174129,658890,C2
174261,658855,C2
174575,658711,C2
174366,658677,C2
174577,658697,C2
174367,658663,C2
174138,658799,C2
174529,658764,C2
174374,658950,C2
174243,658971,C2
174376,658936,C2
174166,658902,C2
174504,658889,C2
174172,659041,C2
174564,659006,C2
174551,658897,C2
174083,658863,C2
174553,658883,C2
174251,658847,C2
174041,658813,C2
174487,658998,C2
174081,658985,C2
174214,658950,C2
174004,658916,C2
174215,658936,C2
174319,658521,C2
174285,659089,C2
174075,659055,C2
174116,658626,C2
174248,658591,C2
174117,658612,C2
174250,658577,C2
174040,658543,C2
174469,659060,C2
174196,659012,C2
192543,658648,C2
192138,658635,C2
192270,658600,C2
192060,658566,C2
192507,658751,C2
192375,658772,C2
192508,658737,C2
192298,658703,C2
192266,658703,C2
192232,658670,C2
192095,658808,C2
192083,658699,C2
192588,658684,C2
192084,658685,C2
192076,658614,C2
192180,658800,C2
192391,658820,C2
192346,658751,C2
192136,658717,C2
192347,658737,C2
192354,658923,C2
192145,658889,C2
192306,658842,C2
192151,659028,C2
192542,658993,C2
192152,659014,C2
192062,658850,C2
192531,658870,C2
192099,658848,C2
192490,658813,C2
192021,658779,C2
192126,658965,C2
192336,658985,C2
192127,658951,C2
192566,658950,C2
192126,658904,C2
192524,659055,C2
192056,659021,C2
192153,659021,C2
192194,658592,C2
196648,635041,C2
197041,634945,C2
196831,634911,C2
197042,634931,C2
196833,634897,C2
196531,634861,C2
196635,635047,C2
197074,635046,C2
196943,635067,C2
197075,635032,C2
196866,634998,C2
196599,634535,C2
196761,635089,C2
196606,634674,C2
197029,634639,C2
196639,634660,C2
197031,634625,C2
197018,634516,C2
196586,635095,C2
196977,635060,C2
196508,635026,C2
196612,634611,C2
196580,634611,C2
196791,634631,C2
196581,634597,C2
196909,634548,C2
196705,634667,C2
196916,634687,C2
196706,634653,C2
196551,634839,C2
196942,634804,C2
196552,634825,C2
196944,634790,C2
196642,634754,C2
196739,634754,C2
196531,634659,C2
196904,634679,C2
196552,634576,C2
197022,634596,C2
196984,634713,C2
223833,658785,C2
223567,658923,C2
223611,658945,C2
224003,658910,C2
223848,659096,C2
223638,659062,C2
223849,659082,C2
223639,659048,C2
223772,659013,C2
223823,658918,C2
224024,658895,C2
223757,659033,C2
223626,659054,C2
223759,659019,C2
224086,658970,C2
223589,658556,C2
223555,658523,C2
223883,659075,C2
223987,658660,C2
223519,658626,C2
223616,658626,C2
223827,658646,C2
223617,658612,C2
223916,658575,C2
223967,659081,C2
223577,658501,C2
223735,658604,C2
224029,658569,C2
223560,658535,C2
224030,658555,C2
223996,658522,C2
223505,658708,C2
223631,658674,C2
223500,658695,C2
223633,658660,C2
224024,658625,C2
223869,658811,C2
223738,658832,C2
224037,658795,C2
223847,658652,C2
222250,646562,C2
222040,646528,C2
222173,647094,C2
222277,646679,C2
222330,646596,C2
222541,646616,C2
222044,646803,C2
222010,646770,C2
222401,646735,C2
222011,646756,C2
222403,646721,C2
222443,646893,C2
222576,646858,C2
222366,646824,C2
222325,646727,C2
222193,646748,C2
222443,646644,C2
222483,646816,C2
222015,646782,C2
222483,646769,C2
222450,646769,C2
222555,646955,C2
222086,646921,C2
222588,646941,C2
222120,646907,C2
222511,646872,C2
222128,647079,C2
222249,647008,C2
222217,647008,C2
222205,646899,C2
222596,646864,C2
222128,646830,C2
222597,646850,C2
222129,646816,C2
222233,647002,C2
222199,646969,C2
222067,646990,C2
222200,646955,C2
222591,646920,C2
222031,647093,C2
232638,636174,C2
232507,636195,C2
232639,636160,C2
233030,636125,C2
232989,636028,C2
232858,636049,C2
232879,636567,C2
232724,636152,C2
232515,636118,C2
232647,636083,C2
232516,636104,C2
232912,636222,C2
232946,636208,C2
233078,636173,C2
233046,636173,C2
232549,636360,C2
232760,636380,C2
232607,636275,C2
232595,636166,C2
232986,636131,C2
232890,636117,C2
232995,636303,C2
232833,636303,C2
232623,636269,C2
232667,636291,C2
233059,636256,C2
233099,636428,C2
232631,636394,C2
233022,636359,C2
232553,636325,C2
233023,636345,C2
232551,636461,C2
232762,636481,C2
232552,636447,C2
232945,636351,C2
232736,636317,C2
232507,636338,C2
232640,636303,C2
233031,636268,C2
232905,636442,C2
229777,619573,C2
229940,619559,C2
230073,619524,C2
229863,620091,C2
229609,619697,C2
229575,619664,C2
229966,619629,C2
229576,619650,C2
229681,620073,C2
229820,619623,C2
229689,619644,C2
230081,619710,C2
229871,619676,C2
230082,619696,C2
229872,619662,C2
229718,619848,C2
229508,619814,C2
229976,619801,C2
230062,619671,C2
229931,619692,C2
230064,619657,C2
229790,619609,C2
229894,619795,C2
230063,619772,C2
229853,619738,C2
229986,619703,C2
229732,619910,C2
229522,619876,C2
229817,619841,C2
230027,619861,C2
229818,619827,C2
230097,620014,C2
229888,619980,C2
229614,619932,C2
230008,619836,C2
229876,619857,C2
230009,619822,C2
229799,619788,C2
230098,619751,C2
229538,619924,C2
208565,594565,C2
208705,594115,C2
208574,594136,C2
208706,594101,C2
209097,594066,C2
208723,594574,C2
208592,594595,C2
208724,594560,C2
208515,594526,C2
208647,594491,C2
208516,594512,C2
209051,594025,C2
208554,594212,C2
208687,594177,C2
209078,594142,C2
208688,594163,C2
209079,594128,C2
208519,594301,C2
208792,594302,C2
209086,594267,C2
208876,594233,C2
208668,594138,C2
208537,594159,C2
209023,594314,C2
208813,594280,C2
208658,594466,C2
208986,594417,C2
208777,594383,C2
208821,594405,C2
208872,594310,C2
209005,594275,C2
208795,594241,C2
209038,594261,C2
209006,594261,C2
208796,594227,C2
208641,594413,C2
208535,594363,C2
208804,594514,C2
208672,594535,C2
209099,594465,C2
198278,603417,C2
198311,603403,C2
198323,603587,C2
198113,603553,C2
198246,603518,C2
198017,603539,C2
198409,603504,C2
198201,603409,C2
198592,603374,C2
198202,603395,C2
198593,603360,C2
198325,603465,C2
198116,603431,C2
198156,603002,C2
198289,603568,C2
198158,603589,C2
198457,603552,C2
198497,603123,C2
198288,603089,C2
198420,603054,C2
198471,603560,C2
198309,603560,C2
198178,603581,C2
198144,603548,C2
198535,603513,C2
198479,603084,C2
198206,603036,C2
198597,603001,C2
198442,603187,C2
198232,603153,C2
198401,603130,C2
198270,603151,C2
198402,603116,C2
198506,603302,C2
198038,603268,C2
198507,603288,C2
198039,603254,C2
198430,603219,C2
198558,603146,C2
198206,603043,C2
181858,606301,C2
181683,606232,C2
181724,606404,C2
181514,606370,C2
181725,606390,C2
181515,606356,C2
181527,606540,C2
181919,606505,C2
181528,606526,C2
181920,606491,C2
182052,606456,C2
181863,606313,C2
181828,606280,C2
181697,606301,C2
181542,606487,C2
182032,606438,C2
181563,606404,C2
181604,606576,C2
181995,606541,C2
181563,606519,C2
181667,606104,C2
181799,606069,C2
181668,606090,C2
181800,606055,C2
181591,606021,C2
181984,606526,C2
181851,606514,C2
181578,606466,C2
181682,606051,C2
181814,606016,C2
181605,606583,C2
181816,606002,C2
181606,606569,C2
181618,606152,C2
182009,606117,C2
181619,606138,C2
182010,606103,C2
181703,606069,C2
181549,606255,C2
181582,606241,C2
162002,589528,C2
162472,589548,C2
162427,590080,C2
162393,590047,C2
162433,589618,C2
162224,589584,C2
162128,589570,C2
162232,589756,C2
162364,589721,C2
162233,589742,C2
162401,589719,C2
162396,589836,C2
162265,589857,C2
162397,589822,C2
162187,589788,C2
162175,589679,C2
162141,589646,C2
162476,589783,C2
162509,589769,C2
162300,589735,C2
162145,589921,C2
162536,589886,C2
162313,589905,C2
162103,589871,C2
162235,589836,C2
162339,590022,C2
162244,590008,C2
162034,589974,C2
162166,589939,C2
162020,589832,C2
162411,589797,C2
162315,589783,C2
162419,589969,C2
162552,589934,C2
162421,589955,C2
162553,589920,C2
162343,589886,C2
162355,590070,C2
162224,590091,C2
162179,590022,C2
160589,571638,C2
160800,571658,C2
160590,571624,C2
160755,571589,C2
160806,572095,C2
161017,571514,C2
160807,572081,C2
160976,571619,C2
160507,571585,C2
160898,571550,C2
160508,571571,C2
161071,571687,C2
160940,571708,C2
160638,571672,C2
161029,571637,C2
160875,571823,C2
160743,571844,C2
160993,571740,C2
160603,571761,C2
160652,571633,C2
161043,571598,C2
160980,571584,C2
161084,571770,C2
160615,571736,C2
161085,571756,C2
160617,571722,C2
161015,571873,C2
160791,571892,C2
160582,571858,C2
160714,571823,C2
160504,571789,C2
160715,571809,C2
160677,571926,C2
160546,571947,C2
160596,571819,C2
160728,571784,C2
160597,571805,C2
160729,571770,C2
160520,571736,C2
160737,571942,C2
174596,547817,C2
174387,547783,C2
174232,547969,C2
174022,547935,C2
174400,547953,C2
174190,547919,C2
174322,547884,C2
174426,548070,C2
174394,548070,C2
174286,547987,C2
174154,548008,C2
174270,547866,C2
174402,547831,C2
174506,548017,C2
174038,547983,C2
174507,548003,C2
174039,547969,C2
174470,547519,C2
174246,547538,C2
174036,547504,C2
174169,548070,C2
174560,548035,C2
174000,547607,C2
174132,547572,C2
174001,547593,C2
174568,547559,C2
174555,548051,C2
174346,548017,C2
174478,547982,C2
174575,547982,C2
174420,547567,C2
174289,547588,C2
174588,547551,C2
174379,547517,C2
174419,547689,C2
174552,547654,C2
174342,547620,C2
174553,547640,C2
174343,547606,C2
174120,547780,C2
189074,573167,C2
189544,573187,C2
189075,573153,C2
189180,573339,C2
189312,573304,C2
189181,573325,C2
189313,573290,C2
189104,573256,C2
189115,573440,C2
189585,573460,C2
189117,573426,C2
189177,573529,C2
189568,573494,C2
189001,573481,C2
189227,573387,C2
189018,573353,C2
189229,573373,C2
189313,573304,C2
189158,573490,C2
189027,573511,C2
189160,573476,C2
189551,573441,C2
189249,573405,C2
189118,573426,C2
189080,573543,C2
189291,573563,C2
189253,573079,C2
189122,573100,C2
189088,573067,C2
189479,573032,C2
189304,573538,C2
189172,573559,C2
189305,573524,C2
189095,573490,C2
189228,573455,C2
189096,573476,C2
189578,573072,C2
189227,573570,C2
189096,573591,C2
189058,573107,C2
210411,567227,C2
210015,567365,C2
210406,567330,C2
210539,567295,C2
210407,567316,C2
210373,567283,C2
210150,567033,C2
210541,567599,C2
210151,567019,C2
210542,567585,C2
210074,567551,C2
210114,567122,C2
210506,567087,C2
210204,567051,C2
210244,567223,C2
210035,567189,C2
210245,567209,C2
210208,567326,C2
210076,567347,C2
210042,567314,C2
210434,567279,C2
210226,567184,C2
210095,567205,C2
210227,567170,C2
210017,567136,C2
210150,567101,C2
210553,567250,C2
210343,567216,C2
210554,567236,C2
210057,567423,C2
210190,567388,C2
210581,567353,C2
210191,567374,C2
210582,567339,C2
210261,567527,C2
210051,567493,C2
210490,567492,C2
210359,567513,C2
210491,567478,C2
210596,567300,C2
214647,537559,C2
215073,537489,C2
214864,537455,C2
215071,537024,C2
214503,537011,C2
214636,537577,C2
214740,537162,C2
214872,537127,C2
214741,537148,C2
214707,537115,C2
215098,537080,C2
215086,537572,C2
214617,537538,C2
215009,537503,C2
214618,537524,C2
214723,537109,C2
215008,537017,C2
214951,537189,C2
214742,537155,C2
214953,537175,C2
214743,537141,C2
214588,537327,C2
214685,537327,C2
214651,537294,C2
214520,537315,C2
214652,537280,C2
214640,537171,C2
215031,537136,C2
214758,537088,C2
214770,537272,C2
214560,537238,C2
214693,537203,C2
214561,537224,C2
214694,537189,C2
214661,537189,C2
214765,537375,C2
214898,537340,C2
214767,537361,C2
214733,537328,C2
214805,537500,C2
220956,546359,C2
220990,546345,C2
221094,546531,C2
220625,546497,C2
221017,546462,C2
221093,546045,C2
220625,546011,C2
221016,546577,C2
220920,546563,C2
221024,546148,C2
220588,546114,C2
220749,546067,C2
220623,546418,C2
220834,546438,C2
220624,546404,C2
220756,546369,C2
220547,546335,C2
220765,546541,C2
220658,546491,C2
220927,546041,C2
220717,546007,C2
220928,546027,C2
220718,546594,C2
220851,546559,C2
220955,546144,C2
220999,546166,C2
221084,546097,C2
220615,546063,C2
221085,546083,C2
220877,546589,C2
220700,546555,C2
221028,546506,C2
221040,546089,C2
220830,546055,C2
221041,546075,C2
220831,546041,C2
220963,546006,C2
221068,546192,C2
220677,546213,C2
220760,546111,C2
246425,601584,C2
246329,601570,C2
246434,601756,C2
246566,601721,C2
246435,601742,C2
246133,601706,C2
246524,601671,C2
246369,601857,C2
246096,601809,C2
246130,601795,C2
246234,601981,C2
246075,601805,C2
246207,601770,C2
246076,601791,C2
246208,601756,C2
246005,601721,C2
246445,601907,C2
246044,601892,C2
246129,601823,C2
246339,601843,C2
246007,601995,C2
246170,601981,C2
246303,601946,C2
246407,601531,C2
246373,602099,C2
246241,601519,C2
246197,602051,C2
246590,601955,C2
246459,601976,C2
246152,601942,C2
246284,601907,C2
246075,601873,C2
246557,602070,C2
246284,602022,C2
246074,601988,C2
246285,602008,C2
246389,601593,C2
246521,601558,C2
246312,601524,C2
246186,601698,C2
249209,583567,C2
249378,583706,C2
249045,583858,C2
249178,583823,C2
249047,583844,C2
249179,583809,C2
249147,583809,C2
249538,583774,C2
249550,583958,C2
249419,583979,C2
249551,583944,C2
249361,583801,C2
249329,583801,C2
249461,583766,C2
249054,583720,C2
249158,583906,C2
249291,583871,C2
249017,583823,C2
249121,584009,C2
249332,584029,C2
249123,583995,C2
249422,583958,C2
249212,583924,C2
249423,583944,C2
249527,583529,C2
249495,583529,C2
249340,583952,C2
249131,583918,C2
249175,583940,C2
249566,583905,C2
249098,583871,C2
249202,584057,C2
249413,584077,C2
249235,584043,C2
249368,584008,C2
249335,584008,C2
249126,583974,C2
249503,583992,C2
249006,583578,C2
249506,583680,C2
249443,555362,C2
249234,555328,C2
249366,555293,C2
249235,555314,C2
249367,555279,C2
249471,555465,C2
249039,555443,C2
249406,555580,C2
249196,555546,C2
249407,555566,C2
249197,555532,C2
249236,555070,C2
249027,555036,C2
249159,555001,C2
249028,555022,C2
249421,555527,C2
249211,555493,C2
249115,555479,C2
249551,555027,C2
249341,555594,C2
249068,555546,C2
249514,555130,C2
249383,555151,C2
249515,555116,C2
249209,555082,C2
249005,555047,C2
249180,555256,C2
249312,555221,C2
249103,555187,C2
249313,555207,C2
249104,555173,C2
249319,555523,C2
249213,555473,C2
249003,555439,C2
249449,555023,C2
249318,555044,C2
249450,555009,C2
249241,555576,C2
249373,555541,C2
249247,555114,C2
262520,564521,C2
262911,564486,C2
262688,564505,C2
262739,564410,C2
262871,564375,C2
262662,564341,C2
262873,564361,C2
262663,564327,C2
262508,564513,C2
262899,564478,C2
262944,564500,C2
262678,564037,C2
263069,564002,C2
262796,564555,C2
262641,564140,C2
263032,564105,C2
262600,564083,C2
262620,564575,C2
263011,564540,C2
262542,564506,C2
262510,564506,C2
262980,564526,C2
262511,564492,C2
262615,564077,C2
262581,564044,C2
263051,564064,C2
262950,564167,C2
262740,564133,C2
262872,564098,C2
262741,564119,C2
262746,564117,C2
262850,564303,C2
262982,564268,C2
262773,564234,C2
262984,564254,C2
262774,564220,C2
262566,564125,C2
262958,564090,C2
263022,564043,C2
262768,564250,C2
271605,546253,C2
271709,546439,C2
271920,546459,C2
272070,546376,C2
271915,546562,C2
271706,546528,C2
271874,546505,C2
271664,546471,C2
271875,546491,C2
271749,546241,C2
271881,546206,C2
271647,546344,C2
272039,546309,C2
272083,546331,C2
271873,546297,C2
272013,546448,C2
272046,546434,C2
271530,546366,C2
271741,546386,C2
271845,546572,C2
271543,546536,C2
271934,546501,C2
271544,546522,C2
271935,546487,C2
271728,546392,C2
271518,546358,C2
271551,546344,C2
271517,546311,C2
271558,546483,C2
271675,546414,C2
271886,546434,C2
271990,546019,C2
271521,546586,C2
271913,546551,C2
271880,546551,C2
271657,546570,C2
272048,546535,C2
271893,546120,C2
271684,546086,C2
272011,546037,C2
280739,531574,C2
280608,531595,C2
280740,531560,C2
280844,531145,C2
280810,531112,C2
280699,531064,C2
281046,531270,C2
280578,531236,C2
280969,531201,C2
280500,531167,C2
280970,531187,C2
281099,531302,C2
280709,531323,C2
280505,531288,C2
280892,531193,C2
280683,531159,C2
280893,531179,C2
281062,531318,C2
281017,531249,C2
280807,531215,C2
281018,531235,C2
280521,531422,C2
280654,531387,C2
280621,531387,C2
281012,531352,C2
280789,531371,C2
280783,531488,C2
280652,531509,C2
280785,531474,C2
280575,531440,C2
280563,531331,C2
280528,531298,C2
280920,531263,C2
280530,531284,C2
280634,531470,C2
280766,531435,C2
280557,531401,C2
280767,531421,C2
280558,531387,C2
280864,531536,C2
267460,529615,C2
267366,529789,C2
267499,529754,C2
267368,529775,C2
267500,529740,C2
267290,529706,C2
267136,529892,C2
267029,529842,C2
267420,529807,C2
267030,529828,C2
267428,529979,C2
267175,529822,C2
267141,529789,C2
267532,529754,C2
267378,529940,C2
267246,529961,C2
267379,529926,C2
267267,529878,C2
267113,530064,C2
267504,530029,C2
267267,529993,C2
267112,529578,C2
267503,529543,C2
267035,529509,C2
267504,529529,C2
267036,530096,C2
267458,529988,C2
267248,529954,C2
267381,529919,C2
267478,529919,C2
267323,529504,C2
267192,529525,C2
267441,530022,C2
267218,530041,C2
267322,529626,C2
267454,529591,C2
267244,529557,C2
267455,529577,C2
267149,529543,C2
267417,529694,C2
253500,516103,C2
253710,516123,C2
253501,516089,C2
254068,516055,C2
253571,516242,C2
253782,516262,C2
253572,516228,C2
253704,516193,C2
254096,516158,C2
253706,516179,C2
253526,516274,C2
254071,516445,C2
253861,516411,C2
254072,516431,C2
253687,516302,C2
254078,516267,C2
254046,516267,C2
253606,516221,C2
254052,516406,C2
253921,516427,C2
254054,516392,C2
253844,516358,C2
253884,516530,C2
253583,516494,C2
253974,516459,C2
253584,516480,C2
253853,516030,C2
253643,516597,C2
253854,516016,C2
253644,516583,C2
253610,516550,C2
253564,516455,C2
254034,516475,C2
253565,516441,C2
253957,516406,C2
253997,516578,C2
253529,516544,C2
253920,516509,C2
253696,516528,C2
253965,516078,C2
301687,516543,C2
302078,516508,C2
301561,516116,C2
301888,516067,C2
301686,516219,C2
301818,516184,C2
301687,516205,C2
301819,516170,C2
301610,516136,C2
302039,516052,C2
301535,516053,C2
301806,516176,C2
301597,516142,C2
301729,516107,C2
301519,516073,C2
301994,516246,C2
301526,516212,C2
301599,516384,C2
301990,516349,C2
301600,516370,C2
301991,516335,C2
301689,516299,C2
301740,516204,C2
301951,516224,C2
301742,516190,C2
301709,516190,C2
302037,516141,C2
301882,516327,C2
302044,516280,C2
301834,516246,C2
301679,516432,C2
302070,516397,C2
301680,516418,C2
302072,516383,C2
301603,516349,C2
301707,516535,C2
302085,516553,C2
301875,516519,C2
302007,516484,C2
302041,516470,C2
312260,503058,C2
312471,503078,C2
312261,503044,C2
312394,503009,C2
312184,502975,C2
312352,502513,C2
312386,503100,C2
312231,502685,C2
312199,502685,C2
312590,502650,C2
312200,502671,C2
312080,502526,C2
312471,503092,C2
312002,503058,C2
312394,503023,C2
312004,503044,C2
312108,502629,C2
312434,502547,C2
312538,502733,C2
312442,502719,C2
312232,502685,C2
312365,502650,C2
312462,502650,C2
312307,502836,C2
312176,502857,C2
312475,502820,C2
312202,502772,C2
312075,502522,C2
312208,503088,C2
312599,503053,C2
312542,502624,C2
312333,502590,C2
312377,502612,C2
312167,502578,C2
312300,502543,C2
312404,502729,C2
312014,502750,C2
312405,502715,C2
312537,502680,C2
312137,502665,C2
258413,627369,C2
258372,627272,C2
258241,627293,C2
258374,627258,C2
258164,627224,C2
258296,627189,C2
258165,627210,C2
258532,627347,C2
258498,627314,C2
258001,627501,C2
258134,627466,C2
258461,627417,C2
258565,627002,C2
258175,627023,C2
258567,627589,C2
258265,627553,C2
258055,627519,C2
258043,627410,C2
258175,627375,C2
258044,627396,C2
258006,627513,C2
258050,627535,C2
258442,627500,C2
258574,627465,C2
258077,627051,C2
258450,627071,C2
258098,627569,C2
258309,627589,C2
258413,627174,C2
258111,627138,C2
258208,627138,C2
258341,627103,C2
258328,627595,C2
258491,627581,C2
258023,627547,C2
258414,627512,C2
258093,627099,C2
258562,627119,C2
258094,627085,C2
258049,627016,C2
259570,639288,C2
259961,639253,C2
260094,639218,C2
259597,639405,C2
259808,639425,C2
259598,639391,C2
259897,639354,C2
259687,639320,C2
259898,639340,C2
259949,639245,C2
259676,639197,C2
260011,639334,C2
259977,639301,C2
259767,639267,C2
259612,639453,C2
260082,639473,C2
259614,639439,C2
259569,639370,C2
260038,639390,C2
260050,639574,C2
259743,639540,C2
259534,639506,C2
259521,639397,C2
259654,639362,C2
259687,639348,C2
260079,639313,C2
259529,639522,C2
259920,639487,C2
260053,639452,C2
259843,639418,C2
260054,639438,C2
259557,639024,C2
259690,639590,C2
260081,639555,C2
259648,639533,C2
259996,639138,C2
260080,639069,C2
259690,639090,C2
260081,639055,C2
259924,639392,C2
259528,657561,C2
259998,657581,C2
259657,657514,C2
259754,657514,C2
259599,657099,C2
260069,657119,C2
259601,657085,C2
259992,657050,C2
259523,657016,C2
259993,657036,C2
260005,657220,C2
260026,657137,C2
260046,657028,C2
259836,657595,C2
259969,657560,C2
260073,657145,C2
259810,657133,C2
259765,657064,C2
259634,657085,C2
260080,657270,C2
259871,657236,C2
260003,657201,C2
259872,657222,C2
260040,657199,C2
