@relation deritative-15-clusters-30k-unit-0.01

@attribute x-value numeric
@attribute y-value numeric
@attribute label {C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15}

@data
801653,317183,C2
802059,317067,C2
801333,316953,C2
809556,327355,C2
809071,327423,C2
810345,327308,C2
808751,327193,C2
810532,327765,C2
810004,327536,C2
813906,329316,C2
815253,329154,C2
814093,329773,C2
814476,329842,C2
815410,329720,C2
814684,329606,C2
802216,318737,C2
801490,318623,C2
802859,317234,C2
801241,317304,C2
801647,317188,C2
802922,319074,C2
798799,303062,C2
797205,302947,C2
798479,302832,C2
797243,304718,C2
797626,302786,C2
798995,303398,C2
803986,323350,C2
804392,323234,C2
803666,323120,C2
802811,323779,C2
803194,323848,C2
803305,323571,C2
812701,334406,C2
811975,334292,C2
811755,334865,C2
812161,334749,C2
812360,334634,C2
812743,334703,C2
788598,283800,C2
786862,284306,C2
788378,284373,C2
787652,284259,C2
788586,284137,C2
787860,284023,C2
774469,240093,C2
774852,240162,C2
773955,241846,C2
775229,241731,C2
775636,241615,C2
774018,241685,C2
804262,323374,C2
805409,323327,C2
804683,323213,C2
804325,323213,C2
804731,323097,C2
805114,323166,C2
783328,290501,C2
783735,290385,C2
785009,290270,C2
783692,291536,C2
784840,291489,C2
783550,291414,C2
801323,318519,C2
801706,318588,C2
802113,318472,C2
801386,318358,C2
801793,318242,C2
802176,318311,C2
808743,317984,C2
809150,317868,C2
808423,317754,C2
808622,317639,C2
808665,317701,C2
808373,318321,C2
798841,321662,C2
799776,321540,C2
799049,321426,C2
798564,321494,C2
798272,320113,C2
798679,319997,C2
805544,318572,C2
806149,318341,C2
805858,318961,C2
806065,318960,C2
805350,317721,C2
805757,317605,C2
801922,323787,C2
802741,323631,C2
803147,323515,C2
802856,324135,C2
801261,324020,C2
801644,324089,C2
848678,429925,C2
847952,429811,C2
847258,429880,C2
848099,430498,C2
847373,430384,C2
847780,430268,C2
802952,324097,C2
803334,324166,C2
802174,322784,C2
803449,322669,C2
802159,322594,C2
803434,322479,C2
806337,328115,C2
808047,326733,C2
806088,326796,C2
807363,326681,C2
807769,328566,C2
807604,328204,C2
811715,330532,C2
810860,331191,C2
812207,331029,C2
811481,330915,C2
812486,330080,C2
810868,330150,C2
802991,301281,C2
801373,301351,C2
801779,301235,C2
803054,301120,C2
802156,300803,C2
802539,300872,C2
801417,310139,C2
801800,310208,C2
802206,310092,C2
802177,311777,C2
802055,311667,C2
800437,311737,C2
803556,320003,C2
802029,320508,C2
802610,320462,C2
803545,320340,C2
803253,320960,C2
801659,320845,C2
801043,315841,C2
799448,315726,C2
800723,315611,C2
799529,315133,C2
799912,315202,C2
799791,315092,C2
797043,296649,C2
795355,297274,C2
795738,297343,C2
796144,297227,C2
795418,297113,C2
795824,296997,C2
808948,320964,C2
808222,320850,C2
807736,320918,C2
809011,320803,C2
809417,320687,C2
808050,321307,C2
801285,328708,C2
801668,328777,C2
802075,328661,C2
801348,328547,C2
800493,327205,C2
801768,327090,C2
802380,320818,C2
802786,320702,C2
802060,320588,C2
801942,321323,C2
802922,321047,C2
802024,320730,C2
811545,327167,C2
811059,327235,C2
811626,326999,C2
811267,326999,C2
810541,328886,C2
810056,326953,C2
827265,368266,C2
827977,368190,C2
828359,368259,C2
826765,368144,C2
828040,368029,C2
826879,368648,C2
804940,313929,C2
804615,313877,C2
805890,313762,C2
804730,312380,C2
806005,312265,C2
805519,312333,C2
788308,293007,C2
788507,292892,C2
788021,292960,C2
789296,292845,C2
789241,293355,C2
788954,293308,C2
801425,316514,C2
802244,316358,C2
801518,316244,C2
802359,316862,C2
802741,316931,C2
803148,316815,C2
378780,817690,C3
380055,817575,C3
378895,818194,C3
379094,818079,C3
379477,818148,C3
379883,818032,C3
407547,814006,C3
408021,814510,C3
406426,814395,C3
408068,814394,C3
406450,814464,C3
407162,814388,C3
402349,785819,C3
402058,786439,C3
402992,786317,C3
402266,786203,C3
401780,786271,C3
402245,786661,C3
450232,849512,C3
449377,848170,C3
450356,849895,C3
449196,848513,C3
450471,848398,C3
448876,848283,C3
435578,824452,C3
435726,823138,C3
435000,823024,C3
435406,822908,C3
435789,822977,C3
434722,824857,C3
370875,736196,C3
370632,735194,C3
371015,735263,C3
369420,735148,C3
371130,735767,C3
369535,735652,C3
414765,773480,C3
413604,772098,C3
413803,771983,C3
415078,771868,C3
414592,771936,C3
413866,771822,C3
370948,733482,C3
369552,735253,C3
370628,735253,C3
370079,733716,C3
369594,733784,C3
370868,733669,C3
380162,790602,C3
379002,791221,C3
379201,791106,C3
380476,790991,C3
379990,791059,C3
379264,790945,C3
424372,781620,C3
424778,781504,C3
425161,781573,C3
425039,781463,C3
424747,780082,C3
425154,781967,C3
416268,777151,C3
417109,777769,C3
416383,777655,C3
417898,777722,C3
417172,777608,C3
417578,777492,C3
423345,799236,C3
423053,799856,C3
421458,799741,C3
422733,799626,C3
422776,799263,C3
422451,799211,C3
433929,783975,C3
433275,783814,C3
432905,785492,C3
434180,785377,C3
433694,785445,C3
432968,785331,C3
384156,789154,C3
384892,788722,C3
384165,788608,C3
383807,788608,C3
383321,788676,C3
384596,788561,C3
414845,771673,C3
415251,771557,C3
414525,771443,C3
416040,771510,C3
415314,771396,C3
415627,772020,C3
425372,775143,C3
425977,774912,C3
426360,774981,C3
426673,775605,C3
425947,775491,C3
425292,775330,C3
470465,811922,C3
470344,811812,C3
470124,812385,C3
469398,812271,C3
470913,812338,C3
470187,812224,C3
443967,804115,C3
443114,804069,C3
443313,803954,C3
444588,803839,C3
444102,803907,C3
443810,804527,C3
348650,803809,C3
347924,803695,C3
348330,805580,C3
347604,805466,C3
348750,804123,C3
347132,804193,C3
412991,804810,C3
413925,804688,C3
413634,803307,C3
413148,803375,C3
414423,803260,C3
413187,805146,C3
352945,809092,C3
353786,809710,C3
353132,809549,C3
354407,809434,C3
353246,808052,C3
353629,808121,C3
442506,756203,C3
443126,756162,C3
444229,755844,C3
443702,755615,C3
443216,755683,C3
442490,755569,C3
417920,786941,C3
418326,786825,C3
416907,786780,C3
416785,786670,C3
416493,787290,C3
416900,787174,C3
420898,794603,C3
420730,794374,C3
420608,794264,C3
420991,794333,C3
419831,794952,C3
421105,794837,C3
423035,821998,C3
424617,822685,C3
423022,822570,C3
424369,822408,C3
424340,822092,C3
423273,821971,C3
400292,791221,C3
400698,791105,C3
401081,791174,C3
400711,790851,C3
401986,790736,C3
400391,790621,C3
431485,776926,C3
431456,776610,C3
429862,776495,C3
431136,776380,C3
430651,776448,C3
429925,776334,C3
458682,790234,C3
459088,790118,C3
459287,790003,C3
457669,790073,C3
458510,788690,C3
457783,788576,C3
416110,787286,C3
416516,787170,C3
416899,787239,C3
417212,785862,C3
416558,787702,C3
415831,787588,C3
391038,751789,C3
390485,750938,C3
390359,750771,C3
389637,752525,C3
390043,752409,C3
390082,752179,C3
416745,787551,C3
416458,787504,C3
416166,788124,C3
416044,788014,C3
417319,787899,C3
416833,787967,C3
445153,784572,C3
444861,785192,C3
445268,785076,C3
444541,784962,C3
444056,785030,C3
445331,784915,C3
406183,749538,C3
405457,749424,C3
405863,749308,C3
405137,751195,C3
406652,749261,C3
405852,749645,C3
389996,732567,C3
391271,732452,C3
391052,731024,C3
389985,730903,C3
391260,730788,C3
390774,730856,C3
473705,848918,C3
473747,848980,C3
475022,848865,C3
475428,848749,C3
474702,848635,C3
474216,848703,C3
493546,780013,C3
492819,779899,C3
493226,779783,C3
492499,779669,C3
492014,779737,C3
491985,779421,C3
439098,785593,C3
439481,785662,C3
437886,785547,C3
438085,785432,C3
438056,787117,C3
439043,785189,C3
452992,848176,C3
454140,848129,C3
454018,850020,C3
453962,849140,C3
453236,849026,C3
453643,848910,C3
417857,779365,C3
418593,778933,C3
417867,778819,C3
417381,778887,C3
418656,778772,C3
418855,778657,C3
406019,788146,C3
406189,787715,C3
406595,787599,C3
407671,787599,C3
407186,787667,C3
406460,787553,C3
438494,796029,C3
438465,795713,C3
438872,795597,C3
438145,795483,C3
438188,795545,C3
439463,795430,C3
421515,795307,C3
420788,795193,C3
421500,795117,C3
420773,795003,C3
420554,795576,C3
420960,795460,C3
419111,747080,C3
420457,746918,C3
419297,747537,C3
420572,747422,C3
418978,747307,C3
419360,747376,C3
469931,822794,C3
470314,822863,C3
470721,822747,C3
470429,823367,C3
470835,823251,C3
471218,823320,C3
397815,764712,C3
399090,764597,C3
398024,764476,C3
399298,764361,C3
398813,764429,C3
398521,763048,C3
420091,790965,C3
419365,790851,C3
419771,790735,C3
419479,791355,C3
418994,791423,C3
418875,791840,C3
408128,800294,C3
407401,800180,C3
407411,800059,C3
408252,800677,C3
407724,800448,C3
409240,800515,C3
361274,779548,C3
360548,779434,C3
360954,779318,C3
362102,779271,C3
361810,779891,C3
361689,779781,C3
474724,796070,C3
474965,796017,C3
474239,795903,C3
475080,796521,C3
474353,796407,C3
473868,796475,C3
445531,764269,C3
446004,764773,C3
446410,764657,C3
446793,764726,C3
446435,764726,C3
446473,764496,C3
448455,830290,C3
447969,830358,C3
447678,828977,C3
446754,830573,C3
448029,830458,C3
448177,829144,C3
411308,732893,C3
410581,732779,C3
410988,734664,C3
411371,732732,C3
411777,734617,C3
410106,734302,C3
397302,817079,C3
396576,816965,C3
398092,817032,C3
397365,816918,C3
398469,816600,C3
397742,816486,C3
408881,719251,C3
409288,719135,C3
409671,719204,C3
408245,718893,C3
409520,718778,C3
407925,718663,C3
418218,792788,C3
417492,792674,C3
418479,792747,C3
418745,793982,C3
418091,793821,C3
418564,794325,C3
443947,755480,C3
443052,755690,C3
442727,755638,C3
443133,755522,C3
442842,754141,C3
442555,754094,C3
413229,785810,C3
412702,785581,C3
411688,785655,C3
412963,785540,C3
412161,786159,C3
413436,786044,C3
408439,765858,C3
409587,767812,C3
409295,766431,C3
409701,766315,C3
408975,766201,C3
408490,766269,C3
395834,804296,C3
394612,804841,C3
395018,804725,C3
395401,804794,C3
395807,804678,C3
394048,804201,C3
481268,783247,C3
481311,782884,C3
482586,782769,C3
482663,782544,C3
483046,782613,C3
482244,783232,C3
397511,796107,C3
397550,795877,C3
397064,795945,C3
396773,796565,C3
397179,796449,C3
396453,796335,C3
459950,787576,C3
460532,787530,C3
460410,787420,C3
460118,788040,C3
460525,787924,C3
458906,787994,C3
420153,790034,C3
420536,790103,C3
421376,790721,C3
420650,790607,C3
421057,790491,C3
420837,791064,C3
425923,783447,C3
426306,783516,C3
424977,781905,C3
424492,781973,C3
425767,781858,C3
424912,782517,C3
377894,729314,C3
379202,727381,C3
379241,729152,C3
378882,729152,C3
377815,729031,C3
378198,729100,C3
449191,791063,C3
449903,790987,C3
449177,790873,C3
449583,790757,C3
449291,791377,C3
448806,791445,C3
413294,788509,C3
412808,788577,C3
414083,788462,C3
412489,788347,C3
414198,788966,C3
413712,789034,C3
410666,825307,C3
410742,825082,C3
410016,824968,C3
410616,826491,C3
409763,826445,C3
410604,825062,C3
418581,776279,C3
417185,776049,C3
417568,776118,C3
417974,776002,C3
417682,776622,C3
418394,776546,C3
395532,787222,C3
396137,786991,C3
395411,786877,C3
396146,786870,C3
396529,786939,C3
395369,787558,C3
414372,808616,C3
413083,808541,C3
414357,808426,C3
413197,807044,C3
413580,807113,C3
413986,806997,C3
413260,737539,C3
413865,737308,C3
413573,735927,C3
413088,735995,C3
413325,737651,C3
413708,737720,C3
408017,787955,C3
407797,788528,C3
408203,788412,C3
408148,788922,C3
407790,788922,C3
408173,788991,C3
376807,816664,C3
376686,816554,C3
377960,816439,C3
376800,817058,C3
377183,817127,C3
377589,817011,C3
396677,786052,C3
397825,786005,C3
397534,784624,C3
397940,784508,C3
398323,784577,C3
396728,784462,C3
510421,832027,C3
508827,831912,C3
508535,832532,C3
508942,832416,C3
509324,832485,C3
510525,830867,C3
415584,817224,C3
415098,817292,C3
415563,817682,C3
415606,817744,C3
414879,817630,C3
415720,818248,C3
441567,782915,C3
442502,782793,C3
441775,782679,C3
441290,782747,C3
442565,782632,C3
441405,783251,C3
437821,814485,C3
437095,816372,C3
437501,816256,C3
437884,816325,C3
438725,814942,C3
437999,814828,C3
395436,752568,C3
393841,752453,C3
395116,752338,C3
394630,752406,C3
394339,751025,C3
394217,752916,C3
418781,796658,C3
419188,796542,C3
418461,796428,C3
418839,797209,C3
419420,797163,C3
419826,797047,C3
427827,788076,C3
426929,787759,C3
426402,787530,C3
427389,787603,C3
426464,787604,C3
426870,787488,C3
414602,789222,C3
416482,789111,C3
415629,789065,C3
415270,789065,C3
416545,788950,C3
415384,787568,C3
409782,805374,C3
409613,805145,C3
409128,805213,C3
408836,805833,C3
409242,805717,C3
410517,805602,C3
378402,812130,C3
379676,812015,C3
379191,812083,C3
378899,812703,C3
378773,812536,C3
379179,812420,C3
418868,792583,C3
417907,793087,C3
417180,792973,C3
418696,793040,C3
417970,792926,C3
418810,793544,C3
461621,780799,C3
460461,781418,C3
461735,781303,C3
460722,781377,C3
461997,781262,C3
460402,781147,C3
389808,748833,C3
389319,748609,C3
390834,748676,C3
390108,748562,C3
389210,748245,C3
390853,748244,C3
397064,810085,C3
397470,809969,C3
396744,809855,C3
396258,809923,C3
397193,809376,C3
397576,809445,C3
387415,792417,C3
387247,792188,C3
386761,792256,C3
386633,791423,C3
387568,793302,C3
386842,793188,C3
441319,770629,C3
441702,770698,C3
441109,770421,C3
442384,770306,C3
440789,770191,C3
442064,770076,C3
438738,731477,C3
440254,731544,C3
439527,731430,C3
439934,731314,C3
440132,731199,C3
438514,731269,C3
372785,728126,C3
372498,728079,C3
371772,727965,C3
372613,728583,C3
370995,728653,C3
372705,728313,C3
423185,783009,C3
423224,782779,C3
424844,781470,C3
424118,781356,C3
424524,781240,C3
424157,781126,C3
391560,789595,C3
392494,789473,C3
393132,790525,C3
393515,790594,C3
391920,790479,C3
392119,790364,C3
402670,815550,C3
403053,815619,C3
403459,815503,C3
402733,815389,C3
404612,815278,C3
402994,815348,C3
474797,813045,C3
475784,813118,C3
475058,813004,C3
475257,812889,C3
476098,813507,C3
474480,813577,C3
406660,761008,C3
407066,760892,C3
406340,762779,C3
406326,761141,C3
406663,761599,C3
407938,761484,C3
463982,793891,C3
464059,793666,C3
465334,793551,C3
464848,793619,C3
464556,794239,C3
464963,794123,C3
447244,798265,C3
447849,798034,C3
447558,796653,C3
447072,796721,C3
446346,796607,C3
446752,798492,C3
403132,788538,C3
403078,787047,C3
402351,786933,C3
403867,787000,C3
403141,786886,C3
404244,788569,C3
414979,787581,C3
415386,787465,C3
414660,787351,C3
414174,787419,C3
415374,787802,C3
415757,787871,C3
425300,790646,C3
426322,791899,C3
426801,791311,C3
426074,791197,C3
425788,791150,C3
425061,791036,C3
417140,785672,C3
417523,785741,C3
417929,785625,C3
418128,785510,C3
417836,786130,C3
417879,786192,C3
425488,739011,C3
425871,739080,C3
424805,738959,C3
424513,737578,C3
424919,737462,C3
425302,737531,C3
419163,784213,C3
418838,784161,C3
419244,784045,C3
418953,784665,C3
418594,784665,C3
418497,784389,C3
417167,788075,C3
417573,787959,C3
417353,788532,C3
416627,788418,C3
416142,788486,C3
416087,788996,C3
416073,787910,C3
417221,787863,C3
416366,788522,C3
417641,788407,C3
416046,788292,C3
417688,788291,C3
417991,787963,C3
418932,787917,C3
417772,788536,C3
419046,788421,C3
418561,788489,C3
417835,788375,C3
460958,805034,C3
459340,805104,C3
460181,803721,C3
459455,805608,C3
459333,805498,C3
459716,805567,C3
448576,820181,C3
448959,820250,C3
449272,820874,C3
448617,820713,C3
447891,820599,C3
449552,820166,C3
419433,852098,C3
419839,851982,C3
419113,851868,C3
418627,851936,C3
418598,851620,C3
419004,851504,C3
418241,773304,C3
418648,773188,C3
417922,773074,C3
417964,773136,C3
419239,773021,C3
417871,771640,C3
441613,781490,C3
442746,781253,C3
443129,781322,C3
441969,781941,C3
443243,781826,C3
441450,781826,C3
401476,752169,C3
399881,752054,C3
400264,752123,C3
401105,752741,C3
400450,752580,C3
399724,752466,C3
374551,785978,C3
374331,784550,C3
374737,784434,C3
374011,784320,C3
374998,784393,C3
374707,785013,C3
419473,780602,C3
419351,780492,C3
420626,780377,C3
420140,780445,C3
419849,781065,C3
420255,780949,C3
435785,809133,C3
436191,809017,C3
435900,809637,C3
435414,809705,C3
436689,809590,C3
435094,809475,C3
397950,792596,C3
398791,793214,C3
399174,793283,C3
399580,793167,C3
398854,793053,C3
398940,793666,C3
412835,773734,C3
413770,775188,C3
412917,775142,C3
412625,773761,C3
412503,773651,C3
412886,773720,C3
408595,804573,C3
408978,804642,C3
407648,805267,C3
408923,805152,C3
409329,805036,C3
407711,805106,C3
365378,790876,C3
365761,790945,C3
366602,791563,C3
365876,791449,C3
366282,791333,C3
366665,791402,C3
459726,806631,C3
460132,806515,C3
459406,806401,C3
459812,806285,C3
460195,806354,C3
460121,806852,C3
429810,861109,C3
431084,860994,C3
430430,862834,C3
429798,861446,C3
429837,861216,C3
430220,861285,C3
481658,787286,C3
482064,787170,C3
481338,787056,C3
481744,786940,C3
482127,787009,C3
480967,785627,C3
344980,703442,C3
345363,703511,C3
346204,704129,C3
345477,704015,C3
345356,703905,C3
345738,703974,C3
411826,771027,C3
412843,771715,C3
412721,771605,C3
411995,771491,C3
412202,771490,C3
411476,771376,C3
409005,791741,C3
409044,791511,C3
408686,791511,C3
408728,793149,C3
408002,793035,C3
408408,792919,C3
421409,752119,C3
421380,751803,C3
420895,751871,C3
422169,751756,C3
421103,751635,C3
422378,751520,C3
399591,793345,C3
399304,793298,C3
399275,792982,C3
399313,792752,C3
398828,792820,C3
398102,792706,C3
410224,772526,C3
410423,772411,C3
409133,772336,C3
409516,772405,C3
409922,772289,C3
409631,772909,C3
399453,751209,C3
398726,751095,C3
399766,749597,C3
398148,749667,C3
398820,750056,C3
397806,750130,C3
427183,825136,C3
426162,825179,C3
426699,825522,C3
427847,825475,C3
426949,825158,C3
426223,827045,C3
407769,766370,C3
408351,766324,C3
409062,766248,C3
409033,767933,C3
409439,767817,C3
408713,767703,C3
416277,830427,C3
414682,830312,C3
415956,830197,C3
416269,828820,C3
414651,828890,C3
415058,830775,C3
412063,766634,C3
411577,766702,C3
410851,766588,C3
411257,766472,C3
410965,767092,C3
412312,766930,C3
413386,784493,C3
412401,785182,C3
412440,784952,C3
412681,784899,C3
412652,784583,C3
413058,784467,C3
406828,750503,C3
407234,750387,C3
406508,752274,C3
406914,752158,C3
407297,752227,C3
408138,750844,C3
423313,755257,C3
423696,755326,C3
422536,755945,C3
423811,755830,C3
423689,755720,C3
424072,755789,C3
417337,732012,C3
416611,731898,C3
417017,731782,C3
417400,731851,C3
416240,732470,C3
416071,732241,C3
414955,795428,C3
415361,795312,C3
414635,795198,C3
416416,795770,C3
415126,795695,C3
416401,795580,C3
399245,823209,C3
398518,823095,C3
398717,822980,C3
400233,823047,C3
399506,822933,C3
398609,822616,C3
426323,722066,C3
425837,722134,C3
426007,723704,C3
426215,723703,C3
425488,723589,C3
424673,723548,C3
404278,793209,C3
404661,793278,C3
404539,793168,C3
404248,793788,C3
404654,793672,C3
405037,793741,C3
401892,773803,C3
401166,773689,C3
402682,773756,C3
401955,773642,C3
401736,774215,C3
402303,773979,C3
403068,783923,C3
402942,783756,C3
404217,783641,C3
403057,784260,C3
403440,784329,C3
403846,784213,C3
473376,830740,C3
474651,830625,C3
474166,830693,C3
473439,830579,C3
473845,830463,C3
473816,832148,C3
420358,842149,C3
420328,841833,C3
419315,841907,C3
420590,841792,C3
418995,841677,C3
420270,841562,C3
329897,728080,C3
329171,727966,C3
330012,728584,C3
330395,728653,C3
330801,728537,C3
329939,728377,C3
420460,812171,C3
419948,812621,C3
419991,812258,C3
419822,812029,C3
420135,812653,C3
420517,812722,C3
426543,746284,C3
426741,746169,C3
425675,746048,C3
425646,745732,C3
427161,745799,C3
426435,745685,C3
471844,772446,C3
472227,772515,C3
472634,772399,C3
471907,772285,C3
472748,770902,C3
471130,770972,C3
401564,792712,C3
401970,792596,C3
400910,792551,C3
401751,791168,C3
401024,791054,C3
402371,792893,C3
413727,776723,C3
414133,776607,C3
413385,775185,C3
414660,775070,C3
414175,775138,C3
413448,775024,C3
493214,831256,C3
493796,831210,C3
492898,830893,C3
494173,830778,C3
493688,830846,C3
492961,830732,C3
401703,749876,C3
400976,749762,C3
401911,749640,C3
401619,750260,C3
401134,750328,C3
400407,750214,C3
419440,786239,C3
417845,786124,C3
418228,786193,C3
418634,786077,C3
417908,787964,C3
418749,786581,C3
425501,769705,C3
426540,770208,C3
424922,770278,C3
424990,769939,C3
425138,768625,C3
426413,768510,C3
387753,803176,C3
388334,803130,C3
386740,803015,C3
388014,802900,C3
387529,802968,C3
387500,802652,C3
428102,790223,C3
427974,789390,C3
428013,789160,C3
427527,789228,C3
427726,789113,C3
427435,789733,C3
432301,777017,C3
432707,776901,C3
431089,776971,C3
432023,776849,C3
431297,776735,C3
432138,777353,C3
407415,781723,C3
407124,782343,C3
407530,782227,C3
405912,782297,C3
406457,782754,C3
405731,782640,C3
429808,788865,C3
429787,789323,C3
429665,789213,C3
430048,789282,C3
431151,788964,C3
430425,788850,C3
428492,763381,C3
429640,763334,C3
429281,763334,C3
429688,763218,C3
428961,763104,C3
428476,763172,C3
435542,787236,C3
435057,785303,C3
434765,785923,C3
435477,785847,C3
434751,785733,C3
435157,785617,C3
475330,789292,C3
475043,789245,C3
474317,789131,C3
475158,789749,C3
474432,789635,C3
474711,789162,C3
412568,777623,C3
413843,777508,C3
412915,777960,C3
414190,777845,C3
413705,777913,C3
412978,777799,C3
431939,844747,C3
431086,844701,C3
432361,844586,C3
430766,846472,C3
430737,846156,C3
432379,846155,C3
411090,813523,C3
411061,813207,C3
410939,813097,C3
409321,813167,C3
409529,813166,C3
410804,813051,C3
423493,724749,C3
422767,724635,C3
423608,725253,C3
423991,725322,C3
422396,725207,C3
423671,725092,C3
392737,713976,C3
393884,713929,C3
392818,713808,C3
392391,714382,C3
392429,714152,C3
393945,714219,C3
413515,787085,C3
412789,786971,C3
413630,787589,C3
414013,787658,C3
414419,787542,C3
413693,787428,C3
399600,786037,C3
400875,785922,C3
400753,785812,C3
401136,785881,C3
400238,785564,C3
399512,785450,C3
384135,750431,C3
383650,750499,C3
382924,750385,C3
383330,750269,C3
384605,750154,C3
384119,750222,C3
528135,833022,C3
528283,831708,C3
529359,831708,C3
528293,831587,C3
528272,832045,C3
529420,831998,C3
448996,806731,C3
449541,807188,C3
449924,805256,C3
450330,807141,C3
448962,805760,C3
450237,805645,C3
431038,771653,C3
432748,770271,C3
432626,770161,C3
431008,770231,C3
431414,772116,C3
432689,772001,C3
415140,758963,C3
414414,758849,C3
415309,758532,C3
413715,758417,C3
414098,758486,C3
414504,758370,C3
393131,771916,C3
393537,771800,C3
392811,771686,C3
393957,770343,C3
393231,770229,C3
392577,770068,C3
417022,795512,C3
418297,795397,C3
418842,795854,C3
417224,795924,C3
417630,795808,C3
416904,795694,C3
390715,774158,C3
389989,774044,C3
389867,773934,C3
391576,774553,C3
391091,774621,C3
390364,774507,C3
398809,778117,C3
398523,778070,C3
399798,777955,C3
400005,777954,C3
399279,777840,C3
398793,777908,C3
474636,807478,C3
473738,809162,C3
474121,809231,C3
475055,809109,C3
474329,808995,C3
474736,808879,C3
391188,789706,C3
390462,789592,C3
390868,789476,C3
390648,790049,C3
389922,789935,C3
389437,790003,C3
377246,791230,C3
378719,791000,C3
378234,791068,C3
377942,791688,C3
378876,791566,C3
378150,791452,C3
416669,786309,C3
415942,786195,C3
417090,786148,C3
416968,786038,C3
416939,785722,C3
416581,785722,C3
458589,845685,C3
458560,845369,C3
458433,845437,C3
457707,845323,C3
458113,845207,C3
457387,845093,C3
445877,821924,C3
445150,821810,C3
445991,820427,C3
444373,820497,C3
444446,820215,C3
445287,820833,C3
406337,785704,C3
404918,785659,C3
405759,784276,C3
405033,784162,C3
405439,784046,C3
405822,784115,C3
454163,777439,C3
453437,777325,C3
453844,777209,C3
454226,777278,C3
454539,777902,C3
453813,777788,C3
425173,760978,C3
426685,760753,C3
426199,760821,C3
425473,760707,C3
426576,760389,C3
425850,760275,C3
417159,777770,C3
417741,777724,C3
416146,777609,C3
417421,777494,C3
415965,775951,C3
416546,775905,C3
421974,789720,C3
421319,789559,C3
421632,788182,C3
421105,787953,C3
420619,788021,C3
421894,787906,C3
508291,860582,C3
506673,860652,C3
507079,860536,C3
507345,859770,C3
507751,859654,C3
508134,859723,C3
437806,860061,C3
438212,859945,C3
438595,860014,C3
437529,859893,C3
437237,860513,C3
437643,860397,C3
403704,787324,C3
404744,785826,C3
404018,785712,C3
403532,785780,C3
404608,785780,C3
404946,786238,C3
401768,761065,C3
403043,760950,C3
403060,761413,C3
402334,761299,C3
403175,759916,C3
401556,759986,C3
404646,793755,C3
405120,794259,C3
404427,794328,C3
404833,794212,C3
404107,794098,C3
405210,793780,C3
368102,702966,C3
369107,702131,C3
367489,702201,C3
368423,702079,C3
367697,701965,C3
368104,701849,C3
413705,786408,C3
413744,786178,C3
413452,784797,C3
412966,784865,C3
414241,784750,C3
412647,784635,C3
382968,786676,C3
384072,786358,C3
382454,786428,C3
383999,788152,C3
382777,786696,C3
383183,786580,C3
417166,788355,C3
417073,786859,C3
418221,788813,C3
418627,788697,C3
418269,788697,C3
417977,787316,C3
450037,837174,C3
449311,837060,C3
450613,838628,C3
448995,838698,C3
449401,838582,C3
450477,838582,C3
384903,809352,C3
384177,809238,C3
384376,809123,C3
384254,809013,C3
385330,809013,C3
384844,809081,C3
415892,797502,C3
414364,798007,C3
414770,797891,C3
415153,797960,C3
415297,798355,C3
414812,798423,C3
458249,790326,C3
458921,790715,C3
458227,790784,C3
458701,791288,C3
457975,791174,C3
457489,791242,C3
397096,786301,C3
397004,786806,C3
396518,786874,C3
397793,786759,C3
396726,786638,C3
396697,786322,C3
392025,789984,C3
390959,789863,C3
390831,791031,C3
391237,790915,C3
391620,790984,C3
392027,790868,C3
411205,759099,C3
409610,758984,C3
410885,758869,C3
409724,759488,C3
410107,759557,C3
409817,759218,C3
399441,816314,C3
398956,816382,C3
398934,816840,C3
398197,816403,C3
399472,816288,C3
398986,816356,C3
397901,742819,C3
397175,742705,C3
397581,742589,C3
397964,742658,C3
398371,744543,C3
398079,743162,C3
403691,802576,C3
404258,802340,C3
403773,802408,C3
403481,803028,C3
403887,802912,C3
403161,802798,C3
386140,792034,C3
386546,791918,C3
385820,791804,C3
385335,791872,C3
387044,792491,C3
386922,792381,C3
409863,834438,C3
409741,834328,C3
411016,834213,C3
411059,835851,C3
410206,835805,C3
410405,835690,C3
369572,797976,C3
370847,797861,C3
370560,797814,C3
370268,798434,C3
371004,798427,C3
370278,798313,C3
461419,779405,C3
462565,780063,C3
461839,779949,C3
462245,779833,C3
460985,779903,C3
461392,779787,C3
424326,739201,C3
424902,739314,C3
424208,739383,C3
424615,739267,C3
424323,737886,C3
424201,737776,C3
421886,790412,C3
421793,788916,C3
420940,788870,C3
420818,788760,C3
420988,790330,C3
422503,790397,C3
422787,791641,C3
424501,791593,C3
423775,791479,C3
423619,791231,C3
424554,791109,C3
423827,790995,C3
402872,792173,C3
401911,790676,C3
403186,790561,C3
402700,790629,C3
401974,790515,C3
403343,791127,C3
395275,800853,C3
395880,800622,C3
395154,800508,C3
395526,800254,C3
395933,800138,C3
395206,800024,C3
386728,797457,C3
385308,797412,C3
386412,797094,C3
385685,796980,C3
386673,797053,C3
386305,796939,C3
430414,781209,C3
431255,781827,C3
431638,781896,C3
432044,781780,C3
431318,781666,C3
431724,781550,C3
418273,808748,C3
418680,808632,C3
417062,808702,C3
417468,808586,C3
417100,808472,C3
418469,807083,C3
426668,797115,C3
427074,796999,C3
427457,797068,C3
426391,796947,C3
427665,796832,C3
